case_id,workload,family,seed,n,policy,chosen_strategy,T_exe_over_T_ref,BacklogArea,DeltaC,DeltaB,pareto_optimal,near_pareto,nontrivial_case
constructed_high|high_compressibility|0|24|4|24,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|4|24,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.1875,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|4|24,constructed_high,high_compressibility,0,24,random,none/static,1.1,121.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|4|24,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|0,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|0,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|0,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|0,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|0,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|0,constructed_high,high_compressibility,0,24,random,none/static,1.1375,290.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|0,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|2,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|2,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|2,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|2,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|2,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|2,constructed_high,high_compressibility,0,24,random,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|2,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|4,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|4,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|4,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|4,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|4,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|4,constructed_high,high_compressibility,0,24,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|4,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|8,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|8,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|8,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|8,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|8,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|8,constructed_high,high_compressibility,0,24,random,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|8,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|12,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|12,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|12,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|12,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|12,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|12,constructed_high,high_compressibility,0,24,random,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|12,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|16,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|16,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|16,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|16,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|16,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|16,constructed_high,high_compressibility,0,24,random,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|16,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|24,constructed_high,high_compressibility,0,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|24,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|24,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|24,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|24,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.15,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|5|24,constructed_high,high_compressibility,0,24,random,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|5|24,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|0,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|0,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|0,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|0,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|0,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|0,constructed_high,high_compressibility,0,24,random,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|0,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|2,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|2,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|2,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|2,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|2,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|2,constructed_high,high_compressibility,0,24,random,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|2,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|4,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|4,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|4,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|4,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|4,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|4,constructed_high,high_compressibility,0,24,random,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|4,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|8,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|8,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|8,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|8,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|8,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|8,constructed_high,high_compressibility,0,24,random,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|8,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|12,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|12,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|12,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|12,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|12,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|12,constructed_high,high_compressibility,0,24,random,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|12,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|16,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|16,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|16,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|16,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|16,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|16,constructed_high,high_compressibility,0,24,random,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|16,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|24,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|24,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|24,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|24,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|6|24,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.125,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|24,constructed_high,high_compressibility,0,24,random,none/static,1.0625,65.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|6|24,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|0,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|0,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|0,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|0,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|0,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.1,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|7|0,constructed_high,high_compressibility,0,24,random,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|0,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|2,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|2,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|2,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|2,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|2,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.1,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|7|2,constructed_high,high_compressibility,0,24,random,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|2,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|4,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|4,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|4,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|4,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|4,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.1,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|7|4,constructed_high,high_compressibility,0,24,random,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|4,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|8,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|8,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|8,constructed_high,high_compressibility,0,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|8,constructed_high,high_compressibility,0,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|8,constructed_high,high_compressibility,0,24,always_capacity_aware,capacity_aware,1.1,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|0|24|7|8,constructed_high,high_compressibility,0,24,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|8,constructed_high,high_compressibility,0,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|12,constructed_high,high_compressibility,0,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|0|24|7|12,constructed_high,high_compressibility,0,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
