lambda_A,lambda_C,lambda_B,policy,match_rate,match_rate_nontrivial,mean_regret,median_regret,p95_regret,mean_regret_nontrivial,median_regret_nontrivial,p95_regret_nontrivial
0.01,0.2,0.02,always_capacity_aware,0.5233516483516484,0.06584362139917696,0.09779754641462514,0.0,0.3769230769230769,0.26255153592010316,0.16216216216216206,0.75
0.01,0.2,0.02,always_increase_B,0.9107142857142857,0.7386831275720165,0.03889301488231987,0.0,0.30013698630136987,0.11476804142015677,0.0,0.5304761904761905
0.01,0.2,0.02,always_increase_C,0.9615384615384616,0.8909465020576132,0.003598397524404874,0.0,0.0,0.009545816451715013,0.0,0.09024390243902425
0.01,0.2,0.02,always_smooth,0.9361263736263736,0.8148148148148148,0.024218929281598547,0.0,0.06301369863013706,0.07080617180153487,0.0,0.4904761904761905
0.01,0.2,0.02,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,0.02,random,0.8303571428571429,0.5802469135802469,0.04828736115796787,0.0,0.3025,0.13559259960847067,0.0,0.7402597402597402
0.01,0.2,0.02,regime_aware,0.9642857142857143,0.8991769547325102,0.007614127799700304,0.0,0.0,0.02157648163860832,0.0,0.1200000000000001
0.01,0.2,0.05,always_capacity_aware,0.5233516483516484,0.06584362139917696,0.09776102044059917,0.0,0.3769230769230769,0.26244210831067555,0.16216216216216206,0.75
0.01,0.2,0.05,always_increase_B,0.9100274725274725,0.7366255144032922,0.07948835704016202,0.0,0.7380952380952384,0.23638700887245756,0.0,1.3109756097560976
0.01,0.2,0.05,always_increase_C,0.9615384615384616,0.8909465020576132,0.0035618715503789,0.0,0.0,0.009436388842287403,0.0,0.09024390243902425
0.01,0.2,0.05,always_smooth,0.9368131868131868,0.8168724279835391,0.02418240330757257,0.0,0.06301369863013706,0.07069674419210725,0.0,0.4904761904761905
0.01,0.2,0.05,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,0.05,random,0.8406593406593407,0.5925925925925926,0.05672157287759337,0.0,0.3235365853658536,0.16334126536456298,0.0,0.9841935483870965
0.01,0.2,0.05,regime_aware,0.9635989010989011,0.897119341563786,0.023525404023476533,0.0,0.0,0.06924483180695849,0.0,0.5581578947368424
