workload,family,seed,n,schedule,B,epsilon,T_ref_type,T_ref,C_ref_star,achieved_T_exe,achieved_ratio_to_T_ref,T_static_at_C_ref_star,stall_cycles_at_C_ref_star,Delta_max_at_C_ref_star
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,0,0.05,asap,82,6,83,1.0121951219512195,82,1,5
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,0,0.05,asap,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,0,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,0,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,0,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,0,0.05,best,82,6,83,1.0121951219512195,82,1,5
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,0,0.05,best,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,0,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,0,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,0,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,0,0.1,asap,82,5,87,1.0609756097560976,82,5,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,0,0.1,asap,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,0,0.1,asap,82,4,90,1.0975609756097562,82,8,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,0,0.1,asap,82,4,90,1.0975609756097562,82,8,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,0,0.1,asap,82,4,90,1.0975609756097562,82,8,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,0,0.1,best,82,5,87,1.0609756097560976,82,5,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,0,0.1,best,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,0,0.1,best,82,4,90,1.0975609756097562,82,8,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,0,0.1,best,82,4,90,1.0975609756097562,82,8,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,0,0.1,best,82,4,90,1.0975609756097562,82,8,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,4,0.05,asap,82,5,86,1.048780487804878,82,4,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,4,0.05,asap,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,4,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,4,0.05,asap,82,5,83,1.0121951219512195,82,1,9
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,4,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,4,0.05,best,82,5,86,1.048780487804878,82,4,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,4,0.05,best,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,4,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,4,0.05,best,82,5,83,1.0121951219512195,82,1,9
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,4,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,4,0.1,asap,82,5,86,1.048780487804878,82,4,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,4,0.1,asap,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,4,0.1,asap,82,4,89,1.0853658536585367,82,7,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,4,0.1,asap,82,4,89,1.0853658536585367,82,7,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,4,0.1,asap,82,4,89,1.0853658536585367,82,7,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,4,0.1,best,82,5,86,1.048780487804878,82,4,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,4,0.1,best,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,4,0.1,best,82,4,89,1.0853658536585367,82,7,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,4,0.1,best,82,4,89,1.0853658536585367,82,7,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,4,0.1,best,82,4,89,1.0853658536585367,82,7,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,8,0.05,asap,82,5,85,1.0365853658536586,82,3,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,8,0.05,asap,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,8,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,8,0.05,asap,82,5,83,1.0121951219512195,82,1,13
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,8,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,8,0.05,best,82,5,85,1.0365853658536586,82,3,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,8,0.05,best,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,8,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,8,0.05,best,82,5,83,1.0121951219512195,82,1,13
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,8,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,8,0.1,asap,82,5,85,1.0365853658536586,82,3,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,8,0.1,asap,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,8,0.1,asap,82,4,88,1.0731707317073171,82,6,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,8,0.1,asap,82,4,88,1.0731707317073171,82,6,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,8,0.1,asap,82,4,88,1.0731707317073171,82,6,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,8,0.1,best,82,5,85,1.0365853658536586,82,3,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,8,0.1,best,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,8,0.1,best,82,4,88,1.0731707317073171,82,6,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,8,0.1,best,82,4,88,1.0731707317073171,82,6,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,8,0.1,best,82,4,88,1.0731707317073171,82,6,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,12,0.05,asap,82,5,84,1.024390243902439,82,2,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,12,0.05,asap,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,12,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,12,0.05,asap,82,5,83,1.0121951219512195,82,1,15
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,12,0.05,asap,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,12,0.05,best,82,5,84,1.024390243902439,82,2,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,12,0.05,best,82,6,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,12,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,12,0.05,best,82,5,83,1.0121951219512195,82,1,15
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,12,0.05,best,82,5,82,1.0,82,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,12,0.1,asap,82,5,84,1.024390243902439,82,2,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,12,0.1,asap,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,12,0.1,asap,82,4,87,1.0609756097560976,82,5,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,12,0.1,asap,82,4,87,1.0609756097560976,82,5,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,12,0.1,asap,82,4,87,1.0609756097560976,82,5,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,static,12,0.1,best,82,5,84,1.024390243902439,82,2,22
larger_multiplier_n16,semi_real_multiplier_larger,0,16,capacity_aware,12,0.1,best,82,5,87,1.0609756097560976,87,0,0
larger_multiplier_n16,semi_real_multiplier_larger,0,16,smooth,12,0.1,best,82,4,87,1.0609756097560976,82,5,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v1,12,0.1,best,82,4,87,1.0609756097560976,82,5,32
larger_multiplier_n16,semi_real_multiplier_larger,0,16,delivery_aware_v2,12,0.1,best,82,4,87,1.0609756097560976,82,5,32
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,0,0.05,asap,42,3,44,1.0476190476190477,42,2,5
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,0,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,0,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,0,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,0,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,0,0.05,best,42,3,44,1.0476190476190477,42,2,5
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,0,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,0,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,0,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,0,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,0,0.1,asap,42,3,44,1.0476190476190477,42,2,5
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,0,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,0,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,0,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,0,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,0,0.1,best,42,3,44,1.0476190476190477,42,2,5
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,0,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,0,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,0,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,0,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,4,0.05,asap,42,3,43,1.0238095238095237,42,1,5
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,4,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,4,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,4,0.05,asap,42,2,43,1.0238095238095237,42,1,6
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,4,0.05,asap,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,4,0.05,best,42,3,43,1.0238095238095237,42,1,5
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,4,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,4,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,4,0.05,best,42,2,43,1.0238095238095237,42,1,6
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,4,0.05,best,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,4,0.1,asap,42,2,45,1.0714285714285714,42,3,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,4,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,4,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,4,0.1,asap,42,2,43,1.0238095238095237,42,1,6
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,4,0.1,asap,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,4,0.1,best,42,2,45,1.0714285714285714,42,3,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,4,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,4,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,4,0.1,best,42,2,43,1.0238095238095237,42,1,6
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,4,0.1,best,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,8,0.05,asap,42,2,43,1.0238095238095237,42,1,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,8,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,8,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,8,0.05,asap,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,8,0.05,asap,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,8,0.05,best,42,2,43,1.0238095238095237,42,1,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,8,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,8,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,8,0.05,best,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,8,0.05,best,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,8,0.1,asap,42,2,43,1.0238095238095237,42,1,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,8,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,8,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,8,0.1,asap,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,8,0.1,asap,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,8,0.1,best,42,2,43,1.0238095238095237,42,1,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,8,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,8,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,8,0.1,best,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,8,0.1,best,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,12,0.05,asap,42,2,42,1.0,42,0,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,12,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,12,0.05,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,12,0.05,asap,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,12,0.05,asap,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,12,0.05,best,42,2,42,1.0,42,0,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,12,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,12,0.05,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,12,0.05,best,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,12,0.05,best,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,12,0.1,asap,42,2,42,1.0,42,0,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,12,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,12,0.1,asap,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,12,0.1,asap,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,12,0.1,asap,42,2,42,1.0,42,0,1
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,static,12,0.1,best,42,2,42,1.0,42,0,10
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,capacity_aware,12,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,smooth,12,0.1,best,42,2,42,1.0,42,0,0
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v1,12,0.1,best,42,2,42,1.0,42,0,8
phase_estimation_like_n10,semi_real_phase_estimation_like,0,10,delivery_aware_v2,12,0.1,best,42,2,42,1.0,42,0,1
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,0,0.05,asap,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,0,0.05,asap,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,0,0.05,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,0,0.05,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,0,0.05,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,0,0.05,best,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,0,0.05,best,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,0,0.05,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,0,0.05,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,0,0.05,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,0,0.1,asap,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,0,0.1,asap,38,3,41,1.0789473684210527,41,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,0,0.1,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,0,0.1,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,0,0.1,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,0,0.1,best,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,0,0.1,best,38,3,41,1.0789473684210527,41,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,0,0.1,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,0,0.1,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,0,0.1,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,4,0.05,asap,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,4,0.05,asap,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,4,0.05,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,4,0.05,asap,38,3,39,1.0263157894736843,38,1,7
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,4,0.05,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,4,0.05,best,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,4,0.05,best,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,4,0.05,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,4,0.05,best,38,3,39,1.0263157894736843,38,1,7
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,4,0.05,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,4,0.1,asap,38,3,41,1.0789473684210527,38,3,11
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,4,0.1,asap,38,3,41,1.0789473684210527,41,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,4,0.1,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,4,0.1,asap,38,3,39,1.0263157894736843,38,1,7
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,4,0.1,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,4,0.1,best,38,3,41,1.0789473684210527,38,3,11
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,4,0.1,best,38,3,41,1.0789473684210527,41,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,4,0.1,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,4,0.1,best,38,3,39,1.0263157894736843,38,1,7
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,4,0.1,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,8,0.05,asap,38,3,39,1.0263157894736843,38,1,11
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,8,0.05,asap,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,8,0.05,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,8,0.05,asap,38,3,39,1.0263157894736843,38,1,10
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,8,0.05,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,8,0.05,best,38,3,39,1.0263157894736843,38,1,11
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,8,0.05,best,38,4,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,8,0.05,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,8,0.05,best,38,3,39,1.0263157894736843,38,1,10
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,8,0.05,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,8,0.1,asap,38,3,39,1.0263157894736843,38,1,11
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,8,0.1,asap,38,3,41,1.0789473684210527,41,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,8,0.1,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,8,0.1,asap,38,3,39,1.0263157894736843,38,1,10
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,8,0.1,asap,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,8,0.1,best,38,3,39,1.0263157894736843,38,1,11
larger_exact_qft_n12,semi_real_qft_larger,0,12,capacity_aware,8,0.1,best,38,3,41,1.0789473684210527,41,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,smooth,8,0.1,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v1,8,0.1,best,38,3,39,1.0263157894736843,38,1,10
larger_exact_qft_n12,semi_real_qft_larger,0,12,delivery_aware_v2,8,0.1,best,38,3,38,1.0,38,0,0
larger_exact_qft_n12,semi_real_qft_larger,0,12,static,12,0.05,asap,38,3,38,1.0,38,0,11
