workload,source,family,role,machine,model,tiles,ccz_share,regime,decision_sites,stages,max_stage_width,wide_stage_fraction,consuming_families,mix_drift,alternation_rate,t_rate,ccz_rate,factory_tiles,makespan_fixed_t,makespan_fixed_ccz,makespan_uniform_oracle,makespan_uniform_min_teq,makespan_min_weighted_count,makespan_two_term_descent,makespan_local_sim_greedy,makespan_share_aware_greedy,makespan_proportional_split,makespan_sim_descent,makespan_best_simple,best_simple_policy,makespan_best_non_stateful,best_non_stateful_policy,residual_headroom_vs_existing_search,makespan_stagedp,seconds_stagedp,makespan_oracle,oracle_status,oracle_seconds,oracle_simulations,lower_bound,headroom_vs_best_non_stateful,residual_headroom_vs_stagedp,max_possible_headroom_vs_stagedp,oracle_heterogeneity,stagedp_heterogeneity,oracle_t_stalls,oracle_ccz_stalls,oracle_t_waste,oracle_ccz_waste,stagedp_t_stalls,stagedp_ccz_stalls,stagedp_t_waste,stagedp_ccz_waste,oracle_space_time,stagedp_space_time,policy_seconds_total,model,tiles,regime
qt_aliassamp8,qualtran,state_preparation,target,B_400_0.25,B,400,0.25,standard,33,13,7,0.4615,1,0.0,0.0,1.8182,0.1667,408,171,246,171,246,171,140,246,246,171,140,140,two_term_descent,140,two_term_descent,0.0,151,2.407,140,bounded,23.435,2499,134.0,0.0,0.0728,0.1126,0.3939,0.3333,32,5,0,0,24,28,0,0,57120,61608,3.483,B,400,standard
qt_aliassamp8,qualtran,state_preparation,target,B_400_0.5,B,400,0.5,standard,33,13,7,0.4615,1,0.0,0.0,1.2727,0.3333,386,181,159,159,159,159,159,159,159,181,140,159,uniform_min_teq,159,fixed_ccz,0.0,143,2.061,140,bounded,22.955,2761,134.0,0.1195,0.021,0.0629,0.4848,0.3333,44,16,0,0,26,25,0,0,54040,55198,3.029,B,400,standard
qt_aliassamp8,qualtran,state_preparation,target,B_400_0.5_scarce,B,400,0.5,scarce,33,13,7,0.4615,1,0.0,0.0,0.7426,0.1702,370,246,159,159,159,246,169,159,159,246,146,159,uniform_min_teq,159,fixed_ccz,0.0137,159,2.187,144,bounded,22.241,3177,134.0,0.0943,0.0943,0.1572,0.303,0.0,11,46,0,0,0,75,0,0,53280,58830,2.135,B,400,scarce
qt_aliassamp8,qualtran,state_preparation,target,B_400_0.75,B,400,0.75,standard,33,13,7,0.4615,1,0.0,0.0,0.7273,0.6667,442,247,143,143,143,143,143,143,143,143,140,143,uniform_min_teq,143,fixed_ccz,0.0,143,2.184,140,bounded,22.438,3098,134.0,0.021,0.021,0.0629,0.2121,0.0909,0,19,0,0,9,20,0,0,61880,63206,2.551,B,400,standard
qt_aliassamp8,qualtran,state_preparation,target,B_800_0.5,B,800,0.5,standard,33,13,7,0.4615,1,0.0,0.0,2.5455,0.6667,772,171,143,143,143,143,143,143,143,171,138,143,uniform_min_teq,143,fixed_ccz,0.0,140,2.256,138,bounded,24.354,2170,134.0,0.035,0.0143,0.0429,0.3939,0.1818,22,3,0,0,11,10,0,0,106536,108080,4.318,B,800,standard
qt_aliassamp8,qualtran,state_preparation,target,C_400_0.25,C,400,0.25,standard,33,13,7,0.4615,1,0.0,0.0,1.8182,0.1667,412,169,246,169,246,169,140,246,246,169,140,140,two_term_descent,140,two_term_descent,0.0,151,2.377,140,bounded,24.013,2528,134.0,0.0,0.0728,0.1126,0.3939,0.303,32,5,0,0,32,19,0,0,57680,62212,3.82,C,400,standard
qt_aliassamp8,qualtran,state_preparation,target,C_400_0.5,C,400,0.5,standard,33,13,7,0.4615,1,0.0,0.0,1.2727,0.3333,394,178,159,159,159,159,159,159,159,178,140,159,uniform_min_teq,159,fixed_ccz,0.0,143,2.093,140,bounded,22.721,2709,134.0,0.1195,0.021,0.0629,0.4545,0.3636,34,16,0,0,27,20,0,0,55160,56342,2.906,C,400,standard
qt_aliassamp8,qualtran,state_preparation,target,C_400_0.5_scarce,C,400,0.5,scarce,33,13,7,0.4615,1,0.0,0.0,0.7426,0.1702,378,183,160,160,160,183,153,160,160,183,147,153,two_term_descent,153,two_term_descent,0.0272,157,2.148,143,bounded,22.338,3182,134.0,0.0654,0.0892,0.1465,0.303,0.4848,41,21,0,0,45,23,0,0,54054,59346,2.41,C,400,scarce
qt_aliassamp8,qualtran,state_preparation,target,C_400_0.75,C,400,0.75,standard,33,13,7,0.4615,1,0.0,0.0,0.7273,0.5,376,183,144,144,144,144,144,144,144,144,140,144,uniform_min_teq,144,fixed_ccz,0.0,141,2.05,140,bounded,22.894,2983,134.0,0.0278,0.0071,0.0496,0.4848,0.1818,39,5,0,0,24,26,0,0,52640,53016,3.068,C,400,standard
qt_aliassamp8,qualtran,state_preparation,target,C_800_0.5,C,800,0.5,standard,33,13,7,0.4615,1,0.0,0.0,2.5455,0.6667,788,167,144,144,144,144,144,144,144,167,141,144,uniform_min_teq,144,fixed_ccz,0.0,141,2.146,141,bounded,24.656,2102,134.0,0.0208,0.0,0.0496,0.3636,0.2727,22,3,0,0,14,8,0,0,111108,111108,4.76,C,800,standard
qt_prepunif6,qualtran,state_preparation,target,A_3200_0.5_abundant,A,3200,0.5,abundant,7,6,2,0.1667,2,0.581,0.6,13.1818,3.6667,3179,216,163,139,163,203,139,139,139,216,139,139,two_term_descent,139,uniform_oracle,0.0,139,0.141,139,proven,3.348,800,137.0,0.0,0.0,0.0144,0.0,0.0,0,1,1669,363,0,1,1669,363,441881,441881,1.644,A,3200,abundant
qt_prepunif6,qualtran,state_preparation,target,A_400_0.25,A,400,0.25,standard,7,6,2,0.1667,2,0.581,0.6,2.4545,0.1667,369,216,275,187,275,216,237,203,203,216,175,203,local_sim_greedy,187,uniform_oracle,0.0,183,0.267,175,proven,2.328,800,137.0,0.0642,0.0437,0.2514,0.1429,0.1429,0,1,189,0,0,1,353,0,64575,67527,1.595,A,400,standard
qt_prepunif6,qualtran,state_preparation,target,A_400_0.5,A,400,0.5,standard,7,6,2,0.1667,2,0.581,0.6,1.6364,0.5,414,216,163,163,163,203,189,163,163,216,151,163,uniform_min_teq,163,fixed_ccz,0.0,163,0.179,151,proven,2.275,800,137.0,0.0736,0.0736,0.1595,0.1429,0.0,0,1,199,0,0,1,219,2,62514,67482,1.248,A,400,standard
qt_prepunif6,qualtran,state_preparation,target,A_400_0.75,A,400,0.75,standard,7,6,2,0.1667,2,0.581,0.6,0.8182,0.6667,387,217,163,153,163,163,151,163,163,163,151,151,two_term_descent,151,two_term_descent,0.0,151,0.182,151,proven,2.27,800,137.0,0.0,0.0,0.0927,0.1429,0.2857,0,1,84,8,0,1,80,9,58437,58437,1.174,A,400,standard
qt_prepunif6,qualtran,state_preparation,target,A_800_0.5,A,800,0.5,standard,7,6,2,0.1667,2,0.581,0.6,3.2727,1.0,828,216,163,139,163,203,139,139,151,216,139,139,two_term_descent,139,uniform_oracle,0.0,139,0.184,139,proven,2.482,800,137.0,0.0,0.0,0.0144,0.0,0.0,0,1,391,5,0,1,391,5,115092,115092,1.25,A,800,standard
qt_prepunif6,qualtran,state_preparation,target,B_400_0.25,B,400,0.25,standard,7,6,2,0.1667,2,0.581,0.6,1.8182,0.1667,408,219,278,205,278,219,268,205,205,219,185,205,local_sim_greedy,205,uniform_oracle,0.0,185,0.243,185,proven,4.935,800,137.0,0.0976,0.0,0.2595,0.1429,0.2857,0,3,0,0,0,3,0,0,75480,75480,2.584,B,400,standard
qt_prepunif6,qualtran,state_preparation,target,B_400_0.5,B,400,0.5,standard,7,6,2,0.1667,2,0.581,0.6,1.2727,0.3333,386,220,166,166,166,206,313,166,186,220,166,166,uniform_min_teq,166,fixed_ccz,0.0,166,0.283,166,proven,4.297,800,137.0,0.0,0.0,0.1747,0.0,0.1429,0,4,0,0,0,4,0,0,64076,64076,2.064,B,400,standard
qt_prepunif6,qualtran,state_preparation,target,B_400_0.5_scarce,B,400,0.5,scarce,7,6,2,0.1667,2,0.581,0.6,0.7426,0.1702,370,222,165,165,165,222,185,165,165,222,165,165,uniform_min_teq,165,fixed_ccz,0.0,165,0.308,165,proven,3.648,800,137.0,0.0,0.0,0.1697,0.0,0.0,0,3,0,0,0,3,0,0,61050,61050,1.747,B,400,scarce
qt_prepunif6,qualtran,state_preparation,target,B_400_0.75,B,400,0.75,standard,7,6,2,0.1667,2,0.581,0.6,0.7273,0.6667,442,221,166,157,166,166,157,166,166,166,153,157,two_term_descent,157,uniform_oracle,0.0,154,0.172,153,proven,4.049,800,137.0,0.0255,0.0065,0.1104,0.2857,0.1429,11,0,0,0,0,4,0,0,67626,68068,1.872,B,400,standard
qt_prepunif6,qualtran,state_preparation,target,B_800_0.5,B,800,0.5,standard,7,6,2,0.1667,2,0.581,0.6,2.5455,0.6667,772,218,165,154,165,205,154,165,165,218,152,154,two_term_descent,154,uniform_oracle,0.0,153,0.23,152,proven,6.056,800,137.0,0.013,0.0065,0.1046,0.2857,0.1429,8,2,0,0,0,3,0,0,117344,118116,2.704,B,800,standard
qt_prepunif6,qualtran,state_preparation,target,C_400_0.25,C,400,0.25,standard,7,6,2,0.1667,2,0.581,0.6,1.8182,0.1667,412,217,278,205,278,217,267,205,205,217,185,205,local_sim_greedy,205,uniform_oracle,0.0,191,0.251,185,proven,5.132,800,137.0,0.0976,0.0314,0.2827,0.1429,0.4286,0,3,0,0,7,0,0,0,76220,78692,2.578,C,400,standard
qt_prepunif6,qualtran,state_preparation,target,C_400_0.5,C,400,0.5,standard,7,6,2,0.1667,2,0.581,0.6,1.2727,0.3333,394,216,166,166,166,206,301,166,186,216,166,166,uniform_min_teq,166,fixed_ccz,0.0,166,0.219,166,proven,4.379,800,137.0,0.0,0.0,0.1747,0.0,0.0,0,4,0,0,0,4,0,0,65404,65404,2.148,C,400,standard
qt_prepunif6,qualtran,state_preparation,target,C_400_0.5_scarce,C,400,0.5,scarce,7,6,2,0.1667,2,0.581,0.6,0.7426,0.1702,378,217,165,165,165,217,185,165,185,217,165,165,uniform_min_teq,165,fixed_ccz,0.0,165,0.283,165,proven,3.676,800,137.0,0.0,0.0,0.1697,0.0,0.0,0,3,0,0,0,3,0,0,62370,62370,1.756,C,400,scarce
qt_prepunif6,qualtran,state_preparation,target,C_400_0.75,C,400,0.75,standard,7,6,2,0.1667,2,0.581,0.6,0.7273,0.5,376,217,167,167,167,167,191,167,167,167,155,167,uniform_min_teq,167,fixed_ccz,0.0,165,0.248,155,proven,3.858,800,137.0,0.0719,0.0606,0.1697,0.2857,0.1429,0,5,0,0,7,0,0,0,58280,62040,2.162,C,400,standard
qt_prepunif6,qualtran,state_preparation,target,C_800_0.5,C,800,0.5,standard,7,6,2,0.1667,2,0.581,0.6,2.5455,0.6667,788,216,165,159,165,205,161,165,165,216,153,161,two_term_descent,159,uniform_oracle,0.0,158,0.289,153,proven,6.019,800,137.0,0.0377,0.0316,0.1329,0.1429,0.2857,0,3,0,0,6,0,0,0,120564,124504,2.674,C,800,standard
qt_qft6,qualtran,qft,target,A_3200_0.5_abundant,A,3200,0.5,abundant,21,21,1,0.0,3,0.6833,0.55,13.1818,3.6667,3179,644,489,417,489,609,417,417,417,644,417,417,two_term_descent,417,uniform_oracle,0.0,417,0.443,417,bounded,29.068,2316,414.0,0.0,0.0,0.0072,0.0,0.0,0,2,5329,1188,0,2,5329,1188,1325643,1325643,8.858,A,3200,abundant
qt_qft6,qualtran,qft,target,A_400_0.25,A,400,0.25,standard,21,21,1,0.0,3,0.6833,0.55,2.4545,0.1667,369,644,816,561,816,644,793,609,609,644,525,609,local_sim_greedy,561,uniform_oracle,0.0,535,1.163,525,bounded,34.354,2142,414.0,0.0642,0.0187,0.2262,0.1429,0.1905,0,2,677,9,0,2,841,0,193725,197415,14.188,A,400,standard
qt_qft6,qualtran,qft,target,A_400_0.5,A,400,0.5,standard,21,21,1,0.0,3,0.6833,0.55,1.6364,0.5,414,644,489,489,489,609,578,489,489,644,462,489,uniform_min_teq,489,fixed_ccz,0.0,481,1.188,462,bounded,29.79,3351,414.0,0.0552,0.0395,0.1393,0.1905,0.1429,7,2,700,0,0,2,727,47,191268,199134,9.847,A,400,standard
qt_qft6,qualtran,qft,target,A_400_0.75,A,400,0.75,standard,21,21,1,0.0,3,0.6833,0.55,0.8182,0.6667,387,645,489,448,489,489,445,489,489,489,431,445,two_term_descent,445,two_term_descent,0.0,448,1.131,431,bounded,28.309,2951,414.0,0.0315,0.0379,0.0759,0.0476,0.0,0,4,309,0,0,33,323,0,166797,173376,8.238,A,400,standard
qt_qft6,qualtran,qft,target,A_800_0.5,A,800,0.5,standard,21,21,1,0.0,3,0.6833,0.55,3.2727,1.0,828,644,489,417,489,609,417,417,417,644,417,417,two_term_descent,417,uniform_oracle,0.0,417,1.231,417,bounded,28.112,2625,414.0,0.0,0.0,0.0072,0.0,0.0,0,2,1296,89,0,2,1296,89,345276,345276,8.027,A,800,standard
qt_qft6,qualtran,qft,target,B_400_0.25,B,400,0.25,standard,21,21,1,0.0,3,0.6833,0.55,1.8182,0.1667,408,647,819,611,819,647,906,611,611,647,545,611,local_sim_greedy,611,uniform_oracle,0.0,557,1.634,545,bounded,34.546,2093,414.0,0.108,0.0215,0.2567,0.381,0.2857,0,6,0,0,0,4,0,0,222360,227256,14.434,B,400,standard
qt_qft6,qualtran,qft,target,B_400_0.5,B,400,0.5,standard,21,21,1,0.0,3,0.6833,0.55,1.2727,0.3333,386,648,492,492,492,612,547,492,492,648,486,492,uniform_min_teq,492,fixed_ccz,0.0,492,1.469,486,bounded,30.326,2402,414.0,0.0122,0.0122,0.1585,0.1905,0.0,0,5,0,0,0,5,0,0,187596,189912,10.401,B,400,standard
qt_qft6,qualtran,qft,target,B_400_0.5_scarce,B,400,0.5,scarce,21,21,1,0.0,3,0.6833,0.55,0.7426,0.1702,370,650,491,491,491,650,657,491,491,650,485,491,uniform_min_teq,491,fixed_ccz,0.0,491,1.502,485,bounded,30.442,2674,414.0,0.0122,0.0122,0.1568,0.1905,0.0,0,4,0,0,0,4,0,0,179450,181670,10.141,B,400,scarce
qt_qft6,qualtran,qft,target,B_400_0.75,B,400,0.75,standard,21,21,1,0.0,3,0.6833,0.55,0.7273,0.6667,442,649,492,451,492,492,447,492,492,492,433,447,two_term_descent,447,two_term_descent,0.0,449,1.432,433,bounded,30.843,2053,414.0,0.0313,0.0356,0.078,0.0476,0.2381,0,6,0,0,0,14,0,0,191386,198458,10.715,B,400,standard
qt_qft6,qualtran,qft,target,B_800_0.5,B,800,0.5,standard,21,21,1,0.0,3,0.6833,0.55,2.5455,0.6667,772,646,491,451,491,611,447,491,491,646,433,447,two_term_descent,447,two_term_descent,0.0,448,1.519,433,bounded,32.945,1654,414.0,0.0313,0.0335,0.0759,0.0476,0.2381,0,6,0,0,0,13,0,0,334276,345856,12.47,B,800,standard
qt_qft6,qualtran,qft,target,C_400_0.25,C,400,0.25,standard,21,21,1,0.0,3,0.6833,0.55,1.8182,0.1667,412,645,819,611,819,645,898,611,611,645,545,611,local_sim_greedy,611,uniform_oracle,0.0037,563,1.487,543,bounded,34.637,2071,414.0,0.1113,0.0355,0.2647,0.381,0.3333,0,4,0,0,8,0,0,0,223716,231956,14.53,C,400,standard
qt_qft6,qualtran,qft,target,C_400_0.5,C,400,0.5,standard,21,21,1,0.0,3,0.6833,0.55,1.2727,0.3333,394,644,492,492,492,612,548,492,492,644,486,492,uniform_min_teq,492,fixed_ccz,0.0,492,1.554,486,bounded,31.095,2391,414.0,0.0122,0.0122,0.1585,0.1905,0.0,0,5,0,0,0,5,0,0,191484,193848,11.104,C,400,standard
qt_qft6,qualtran,qft,target,C_400_0.5_scarce,C,400,0.5,scarce,21,21,1,0.0,3,0.6833,0.55,0.7426,0.1702,378,645,491,491,491,645,591,491,491,645,486,491,uniform_min_teq,491,fixed_ccz,0.0,491,1.492,486,bounded,30.592,2681,414.0,0.0102,0.0102,0.1568,0.1905,0.0,0,5,0,0,0,4,0,0,183708,185598,10.73,C,400,scarce
qt_qft6,qualtran,qft,target,C_400_0.75,C,400,0.75,standard,21,21,1,0.0,3,0.6833,0.55,0.7273,0.5,376,645,493,493,493,493,605,493,493,493,458,493,uniform_min_teq,493,fixed_ccz,0.0,477,1.481,458,bounded,31.464,2366,414.0,0.071,0.0398,0.1321,0.1429,0.2381,0,7,0,0,8,0,0,0,172208,179352,11.117,C,400,standard
qt_qft6,qualtran,qft,target,C_800_0.5,C,800,0.5,standard,21,21,1,0.0,3,0.6833,0.55,2.5455,0.6667,788,644,491,452,491,611,448,491,491,644,433,448,two_term_descent,448,two_term_descent,0.0,452,1.497,433,bounded,35.804,1646,414.0,0.0335,0.042,0.0841,0.0952,0.0,0,4,0,0,0,37,0,0,341204,356176,15.434,C,800,standard
qt_qft8,qualtran,qft,target,A_3200_0.5_abundant,A,3200,0.5,abundant,43,43,1,0.0,3,0.7857,0.6905,13.1818,3.6667,3179,1496,1135,955,1135,1435,955,955,955,1496,955,955,two_term_descent,955,uniform_oracle,0.0,955,0.946,955,bounded,66.918,982,952.0,0.0,0.0,0.0031,0.0,0.0,0,2,12419,2734,0,2,12419,2734,3035945,3035945,46.295,A,3200,abundant
qt_qft8,qualtran,qft,target,A_400_0.25,A,400,0.25,standard,43,43,1,0.0,3,0.7857,0.6905,2.4545,0.1667,369,1496,1974,1315,1974,1496,1548,1435,1435,1496,1221,1435,local_sim_greedy,1315,uniform_oracle,0.0,1241,3.264,1221,bounded,115.927,751,952.0,0.0715,0.0161,0.2329,0.186,0.2093,0,2,1643,13,0,2,1654,7,450549,457929,96.848,A,400,standard
qt_qft8,qualtran,qft,target,A_400_0.5,A,400,0.5,standard,43,43,1,0.0,3,0.7857,0.6905,1.6364,0.5,414,1496,1135,1135,1135,1435,1251,1135,1135,1496,1064,1135,uniform_min_teq,1135,fixed_ccz,0.0,1099,3.152,1064,bounded,77.803,1438,952.0,0.0626,0.0318,0.1338,0.3721,0.2326,7,2,1651,0,0,2,1720,110,440496,454986,56.606,A,400,standard
qt_qft8,qualtran,qft,target,A_400_0.75,A,400,0.75,standard,43,43,1,0.0,3,0.7857,0.6905,0.8182,0.6667,387,1497,1135,1075,1135,1135,1213,1135,1135,1135,997,1135,uniform_min_teq,1075,uniform_oracle,0.0,1055,3.145,997,bounded,79.105,1117,952.0,0.0726,0.055,0.0976,0.1163,0.2093,0,4,762,19,0,2,809,160,385839,408285,59.198,A,400,standard
qt_qft8,qualtran,qft,target,A_800_0.5,A,800,0.5,standard,43,43,1,0.0,3,0.7857,0.6905,3.2727,1.0,828,1496,1135,955,1135,1435,955,955,955,1496,955,955,two_term_descent,955,uniform_oracle,0.0,955,3.195,955,bounded,66.384,1004,952.0,0.0,0.0,0.0031,0.0,0.0,0,2,3055,200,0,2,3055,200,790740,790740,45.4,A,800,standard
qt_qft8,qualtran,qft,target,B_400_0.25,B,400,0.25,standard,43,43,1,0.0,3,0.7857,0.6905,1.8182,0.1667,408,1499,1977,1437,1977,1499,1719,1437,1437,1499,1257,1437,local_sim_greedy,1437,uniform_oracle,-0.008,1311,4.163,1267,bounded,94.179,1184,952.0,0.1183,0.0336,0.2738,0.186,0.2558,10,0,0,0,10,0,0,0,516936,534888,72.799,B,400,standard
qt_qft8,qualtran,qft,target,B_400_0.5,B,400,0.5,standard,43,43,1,0.0,3,0.7857,0.6905,1.2727,0.3333,386,1500,1138,1138,1138,1438,1185,1138,1138,1500,1126,1138,uniform_min_teq,1138,fixed_ccz,0.0,1138,3.915,1126,bounded,69.306,1292,952.0,0.0105,0.0105,0.1634,0.0233,0.0,0,5,0,0,0,5,0,0,434636,439268,48.357,B,400,standard
qt_qft8,qualtran,qft,target,B_400_0.5_scarce,B,400,0.5,scarce,43,43,1,0.0,3,0.7857,0.6905,0.7426,0.1702,370,1502,1137,1137,1137,1502,1792,1137,1137,1502,1125,1137,uniform_min_teq,1137,fixed_ccz,0.0,1137,3.864,1125,bounded,78.644,1363,952.0,0.0106,0.0106,0.1627,0.0233,0.0,0,4,0,0,0,4,0,0,416250,420690,59.018,B,400,scarce
qt_qft8,qualtran,qft,target,B_400_0.75,B,400,0.75,standard,43,43,1,0.0,3,0.7857,0.6905,0.7273,0.6667,442,1501,1138,1083,1138,1138,1243,1138,1138,1138,995,1138,uniform_min_teq,1083,uniform_oracle,0.0,1027,3.762,995,bounded,93.397,890,952.0,0.0813,0.0312,0.073,0.0698,0.2326,0,6,0,0,0,14,0,0,439790,453934,74.71,B,400,standard
qt_qft8,qualtran,qft,target,B_800_0.5,B,800,0.5,standard,43,43,1,0.0,3,0.7857,0.6905,2.5455,0.6667,772,1498,1137,1080,1137,1437,1105,1137,1137,1498,995,1105,two_term_descent,1080,uniform_oracle,0.0,1026,4.161,995,bounded,91.653,806,952.0,0.0787,0.0302,0.0721,0.0698,0.2326,0,6,0,0,0,13,0,0,768140,792072,69.934,B,800,standard
qt_qft8,qualtran,qft,target,C_400_0.25,C,400,0.25,standard,43,43,1,0.0,3,0.7857,0.6905,1.8182,0.1667,412,1497,1977,1437,1977,1497,1705,1437,1437,1497,1257,1437,local_sim_greedy,1437,uniform_oracle,-0.0048,1311,4.117,1263,bounded,95.71,1122,952.0,0.1211,0.0366,0.2738,0.2093,0.2791,0,4,0,0,8,0,0,0,520356,540132,72.954,C,400,standard
qt_qft8,qualtran,qft,target,C_400_0.5,C,400,0.5,standard,43,43,1,0.0,3,0.7857,0.6905,1.2727,0.3333,394,1496,1138,1138,1138,1438,1186,1138,1138,1496,1126,1138,uniform_min_teq,1138,fixed_ccz,0.0,1138,3.864,1126,bounded,73.783,1284,952.0,0.0105,0.0105,0.1634,0.0233,0.0,0,5,0,0,0,5,0,0,443644,448372,52.088,C,400,standard
qt_qft8,qualtran,qft,target,C_400_0.5_scarce,C,400,0.5,scarce,43,43,1,0.0,3,0.7857,0.6905,0.7426,0.1702,378,1497,1137,1137,1137,1497,1498,1137,1137,1497,1125,1137,uniform_min_teq,1137,fixed_ccz,0.0,1137,3.709,1125,bounded,82.785,1313,952.0,0.0106,0.0106,0.1627,0.0233,0.0,0,4,0,0,0,4,0,0,425250,429786,63.222,C,400,scarce
qt_qft8,qualtran,qft,target,C_400_0.75,C,400,0.75,standard,43,43,1,0.0,3,0.7857,0.6905,0.7273,0.5,376,1497,1139,1139,1139,1139,1256,1139,1139,1139,1061,1139,uniform_min_teq,1139,fixed_ccz,-0.0075,1075,3.765,1069,bounded,92.924,1110,952.0,0.0615,0.0056,0.1144,0.1395,0.2093,0,8,0,0,8,0,0,0,401944,404200,72.495,C,400,standard
qt_qft8,qualtran,qft,target,C_800_0.5,C,800,0.5,standard,43,43,1,0.0,3,0.7857,0.6905,2.5455,0.6667,788,1496,1137,1078,1137,1437,1106,1137,1137,1496,995,1106,two_term_descent,1078,uniform_oracle,0.0,1031,4.088,995,bounded,102.46,795,952.0,0.077,0.0349,0.0766,0.093,0.2558,0,4,0,0,7,9,0,0,784060,812428,83.586,C,800,standard
qt_qpe3,qualtran,phase_estimation,target,A_3200_0.5_abundant,A,3200,0.5,abundant,10,10,1,0.0,2,0.037,0.0,13.1818,3.6667,3179,119,95,95,95,95,95,95,95,119,95,95,uniform_min_teq,95,fixed_ccz,0.0,95,0.061,95,proven,2.528,1024,91.0,0.0,0.0,0.0421,0.0,0.0,1,2,1081,288,1,2,1081,288,302005,302005,0.293,A,3200,abundant
qt_qpe3,qualtran,phase_estimation,target,A_400_0.25,A,400,0.25,standard,10,10,1,0.0,2,0.037,0.0,2.4545,0.1667,369,119,95,95,95,119,95,95,95,119,95,95,uniform_min_teq,95,fixed_ccz,0.0,95,0.027,95,proven,1.157,1024,91.0,0.0,0.0,0.0421,0.0,0.0,1,2,169,0,1,2,169,0,35055,35055,0.106,A,400,standard
qt_qpe3,qualtran,phase_estimation,target,A_400_0.5,A,400,0.5,standard,10,10,1,0.0,2,0.037,0.0,1.6364,0.5,414,119,95,95,95,95,95,95,95,119,95,95,uniform_min_teq,95,fixed_ccz,0.0,95,0.054,95,proven,1.057,1024,91.0,0.0,0.0,0.0421,0.0,0.0,1,2,100,3,1,2,100,3,39330,39330,0.096,A,400,standard
qt_qpe3,qualtran,phase_estimation,target,A_400_0.75,A,400,0.75,standard,10,10,1,0.0,2,0.037,0.0,0.8182,0.6667,387,120,95,95,95,95,95,95,95,95,95,95,uniform_min_teq,95,fixed_ccz,0.0,95,0.051,95,proven,0.998,1024,91.0,0.0,0.0,0.0421,0.0,0.0,1,2,30,18,1,2,30,18,36765,36765,0.086,A,400,standard
qt_qpe3,qualtran,phase_estimation,target,A_800_0.5,A,800,0.5,standard,10,10,1,0.0,2,0.037,0.0,3.2727,1.0,828,119,95,95,95,95,95,95,95,119,95,95,uniform_min_teq,95,fixed_ccz,0.0,95,0.055,95,proven,1.335,1024,91.0,0.0,0.0,0.0421,0.0,0.0,1,2,239,48,1,2,239,48,78660,78660,0.119,A,800,standard
qt_qpe3,qualtran,phase_estimation,target,B_400_0.25,B,400,0.25,standard,10,10,1,0.0,2,0.037,0.0,1.8182,0.1667,408,122,97,97,97,122,97,97,97,122,97,97,uniform_min_teq,97,fixed_ccz,0.0,97,0.09,97,proven,3.99,1024,91.0,0.0,0.0,0.0619,0.0,0.0,1,4,0,0,1,4,0,0,39576,39576,0.446,B,400,standard
qt_qpe3,qualtran,phase_estimation,target,B_400_0.5,B,400,0.5,standard,10,10,1,0.0,2,0.037,0.0,1.2727,0.3333,386,123,97,97,97,97,97,97,97,123,97,97,uniform_min_teq,97,fixed_ccz,0.0,97,0.075,97,proven,3.319,1024,91.0,0.0,0.0,0.0619,0.0,0.0,0,5,0,0,0,5,0,0,37442,37442,0.367,B,400,standard
qt_qpe3,qualtran,phase_estimation,target,B_400_0.5_scarce,B,400,0.5,scarce,10,10,1,0.0,2,0.037,0.0,0.7426,0.1702,370,125,99,99,99,125,99,99,99,125,99,99,uniform_min_teq,99,fixed_ccz,0.0,99,0.071,99,proven,2.425,1024,91.0,0.0,0.0,0.0808,0.0,0.0,3,4,0,0,3,4,0,0,36630,36630,0.242,B,400,scarce
qt_qpe3,qualtran,phase_estimation,target,B_400_0.75,B,400,0.75,standard,10,10,1,0.0,2,0.037,0.0,0.7273,0.6667,442,124,97,97,97,97,97,97,97,97,97,97,uniform_min_teq,97,fixed_ccz,0.0,97,0.079,97,proven,2.785,1024,91.0,0.0,0.0,0.0619,0.0,0.0,0,5,0,0,0,5,0,0,42874,42874,0.305,B,400,standard
qt_qpe3,qualtran,phase_estimation,target,B_800_0.5,B,800,0.5,standard,10,10,1,0.0,2,0.037,0.0,2.5455,0.6667,772,121,97,97,97,97,97,97,97,121,97,97,uniform_min_teq,97,fixed_ccz,0.0,97,0.097,97,proven,5.439,1024,91.0,0.0,0.0,0.0619,0.0,0.0,1,4,0,0,1,4,0,0,74884,74884,0.651,B,800,standard
qt_qpe3,qualtran,phase_estimation,target,C_400_0.25,C,400,0.25,standard,10,10,1,0.0,2,0.037,0.0,1.8182,0.1667,412,120,97,97,97,120,97,97,97,120,97,97,uniform_min_teq,97,fixed_ccz,0.0,97,0.072,97,proven,3.951,1024,91.0,0.0,0.0,0.0619,0.0,0.0,1,4,0,0,1,4,0,0,39964,39964,0.46,C,400,standard
qt_qpe3,qualtran,phase_estimation,target,C_400_0.5,C,400,0.5,standard,10,10,1,0.0,2,0.037,0.0,1.2727,0.3333,394,119,97,97,97,97,97,97,97,119,97,97,uniform_min_teq,97,fixed_ccz,0.0,97,0.086,97,proven,3.337,1024,91.0,0.0,0.0,0.0619,0.0,0.0,0,5,0,0,0,5,0,0,38218,38218,0.371,C,400,standard
